,CustomerID,Age,MaritalStatus,EducationLevel,Occupation,IncomeLevel,Location,MonthlyAverageBalance,NumberOfTransactionsPerMonth,ExistingBankProducts,InvestmentHorizon
14530,14531.0,28.0,Married,Bachelor's,Salaried,58762.0,SemiUrban,58762.0,9.0,FD,Long-term
14531,14532.0,54.0,Married,Bachelor's,Self-Employed,44411.0,Metro,44411.0,5.0,FD,Long-term
14532,14533.0,70.0,Married,High School,Retired,35917.0,SemiUrban,35917.0,6.0,FD,Long-term
14533,14534.0,70.0,Married,Bachelor's,Retired,52762.0,Rural,52762.0,4.0,Credit Card,Mid-term
14534,14535.0,53.0,Married,High School,Business,94952.0,Rural,94952.0,9.0,FD,Long-term
14535,14536.0,69.0,Married,High School,Retired,25894.0,Rural,25894.0,6.0,FD,Long-term
14536,14537.0,22.0,Single,Bachelor's,Student,6956.0,SemiUrban,6956.0,12.0,FD,Long-term
14537,14538.0,21.0,Married,Bachelor's,Student,4453.0,Rural,4453.0,14.0,FD,Long-term
14538,14539.0,73.0,Married,Bachelor's,Retired,43111.0,Metro,43111.0,6.0,FD,Long-term
14539,14540.0,72.0,Married,Bachelor's,Retired,47398.0,Metro,47398.0,5.0,Loan,Mid-term
14540,14541.0,35.0,Married,Bachelor's,Salaried,119564.0,SemiUrban,119564.0,12.0,FD,Long-term
14541,14542.0,70.0,Married,High School,Retired,54467.0,SemiUrban,54467.0,7.0,Loan,Mid-term
14542,14543.0,38.0,Married,PhD,Self-Employed,207869.0,SemiUrban,207869.0,14.0,FD,Long-term
14543,14544.0,74.0,Married,High School,Retired,32250.0,Metro,32250.0,7.0,FD,Long-term
14544,14545.0,73.0,Married,Bachelor's,Retired,51804.0,SemiUrban,51804.0,3.0,FD,Long-term
14545,14546.0,41.0,Single,Master's,Homemaker,27676.0,Metro,27676.0,11.0,Credit Card,Long-term
14546,14547.0,29.0,Married,Master's,Salaried,28583.0,SemiUrban,28583.0,7.0,SIP,Mid-term
14547,14548.0,50.0,Married,High School,Salaried,98566.0,SemiUrban,98566.0,9.0,SIP,Mid-term
14548,14549.0,25.0,Single,Master's,Business,87022.0,SemiUrban,87022.0,16.0,SIP,Mid-term
14549,14550.0,19.0,Single,Bachelor's,Student,5802.0,Rural,5802.0,11.0,Loan,Short-term
14550,14551.0,51.0,Married,Bachelor's,Salaried,127722.0,Rural,127722.0,9.0,FD,Long-term
14551,14552.0,45.0,Married,Bachelor's,Salaried,144689.0,Metro,144689.0,16.0,FD,Long-term
14552,14553.0,66.0,Married,,Retired,42283.0,Rural,42283.0,7.0,FD,Long-term
14553,14554.0,65.0,Married,Bachelor's,Retired,33416.0,Rural,33416.0,6.0,FD,Long-term
14554,14555.0,74.0,Married,High School,Retired,55694.0,SemiUrban,55694.0,3.0,FD,Long-term
14555,14556.0,20.0,Single,Bachelor's,Student,1066.0,Metro,1066.0,2.0,Credit Card,Long-term
14556,14557.0,68.0,Married,Bachelor's,Retired,49343.0,Metro,49343.0,6.0,SIP,Long-term
14557,14558.0,31.0,Married,Master's,Salaried,98810.0,Rural,98810.0,9.0,FD,Long-term
14558,14559.0,37.0,Married,Master's,Others,98137.0,Rural,98137.0,6.0,FD,Long-term
14559,14560.0,71.0,Married,Bachelor's,Retired,52158.0,SemiUrban,52158.0,5.0,Credit Card,Mid-term
14560,14561.0,41.0,Single,Bachelor's,Business,209540.0,SemiUrban,209540.0,16.0,FD,Long-term
14561,14562.0,60.0,Married,Bachelor's,Retired,51687.0,Rural,51687.0,7.0,SIP,Mid-term
14562,14563.0,21.0,Single,Bachelor's,Student,9122.0,SemiUrban,9122.0,9.0,Credit Card,Short-term
14563,14564.0,51.0,Married,High School,Business,104611.0,Metro,104611.0,10.0,Credit Card,Mid-term
14564,14565.0,42.0,Married,Bachelor's,Salaried,203906.0,Metro,203906.0,15.0,SIP,Long-term
14565,14566.0,73.0,Married,High School,Retired,20124.0,SemiUrban,20124.0,5.0,FD,Long-term
14566,14567.0,74.0,Married,High School,Retired,34744.0,Rural,34744.0,2.0,SIP,Mid-term
14567,14568.0,31.0,Married,Bachelor's,Salaried,98097.0,SemiUrban,98097.0,11.0,FD,Long-term
14568,14569.0,62.0,Married,High School,Retired,20140.0,SemiUrban,20140.0,6.0,FD,Long-term
14569,14570.0,40.0,Married,Master's,Business,169837.0,Metro,169837.0,16.0,FD,Long-term
14570,14571.0,58.0,Married,High School,Homemaker,32739.0,Rural,32739.0,2.0,SIP,Mid-term
14571,14572.0,48.0,Married,Bachelor's,Salaried,244486.0,SemiUrban,244486.0,12.0,FD,Long-term
14572,14573.0,62.0,Married,High School,Retired,55253.0,Rural,55253.0,2.0,FD,Long-term
14573,14574.0,72.0,Married,Bachelor's,Retired,48503.0,Rural,48503.0,5.0,FD,Long-term
14574,14575.0,33.0,Married,High School,Salaried,252424.0,Metro,252424.0,12.0,SIP,Short-term
14575,14576.0,30.0,Married,Master's,Salaried,195904.0,Metro,195904.0,13.0,FD,Long-term
14576,14577.0,58.0,Married,Bachelor's,Business,54888.0,SemiUrban,54888.0,5.0,FD,Long-term
14577,14578.0,64.0,Married,High School,Retired,30383.0,Rural,30383.0,7.0,FD,Long-term
14578,14579.0,29.0,Married,Master's,Others,97508.0,Metro,97508.0,9.0,FD,Long-term
14579,14580.0,73.0,Married,High School,Retired,53823.0,Rural,53823.0,5.0,Loan,Mid-term
14580,14581.0,40.0,Single,Master's,Salaried,145300.0,Metro,145300.0,9.0,FD,Long-term
14581,14582.0,61.0,Married,High School,Retired,59750.0,Metro,59750.0,2.0,FD,Long-term
14582,14583.0,42.0,Single,Master's,Salaried,297221.0,SemiUrban,297221.0,16.0,FD,Long-term
14583,14584.0,44.0,Married,Master's,Business,167121.0,Rural,167121.0,16.0,FD,Long-term
14584,14585.0,45.0,Married,Master's,Salaried,175596.0,Metro,175596.0,15.0,FD,Long-term
14585,14586.0,26.0,Single,Bachelor's,Salaried,80472.0,Rural,80472.0,11.0,Loan,Mid-term
14586,14587.0,60.0,Married,High School,Retired,35019.0,Metro,35019.0,4.0,FD,Long-term
14587,14588.0,72.0,Married,High School,Retired,26643.0,SemiUrban,26643.0,6.0,SIP,Mid-term
14588,14589.0,73.0,Married,High School,Retired,48800.0,Metro,48800.0,7.0,FD,Long-term
14589,14590.0,43.0,Single,Master's,Salaried,122796.0,Rural,122796.0,9.0,FD,Long-term
14590,14591.0,74.0,Married,Bachelor's,Retired,49648.0,Rural,49648.0,4.0,SIP,Mid-term
14591,14592.0,37.0,Married,Master's,Salaried,105399.0,Rural,105399.0,17.0,Credit Card,Short-term
14592,14593.0,26.0,Single,Bachelor's,Homemaker,43893.0,SemiUrban,43893.0,5.0,SIP,Mid-term
14593,14594.0,60.0,Married,High School,Retired,43927.0,SemiUrban,43927.0,4.0,Loan,Mid-term
14594,14595.0,61.0,Married,High School,Retired,44202.0,Metro,44202.0,4.0,Credit Card,Mid-term
14595,14596.0,49.0,Single,PhD,Salaried,97412.0,SemiUrban,97412.0,8.0,FD,Long-term
14596,14597.0,61.0,Married,High School,Retired,43867.0,Rural,43867.0,4.0,SIP,Mid-term
14597,14598.0,24.0,Single,Bachelor's,Homemaker,4641.0,SemiUrban,4641.0,5.0,FD,Long-term
14598,14599.0,41.0,Married,Master's,Salaried,159894.0,SemiUrban,159894.0,16.0,Loan,Mid-term
14599,14600.0,18.0,Single,High School,Student,9483.0,Metro,9483.0,12.0,SIP,Long-term
14600,14601.0,35.0,Married,High School,Others,91205.0,SemiUrban,91205.0,13.0,FD,Long-term
14601,14602.0,46.0,Married,Bachelor's,Business,263563.0,Rural,263563.0,11.0,FD,Long-term
14602,14603.0,42.0,Married,Bachelor's,Salaried,299538.0,SemiUrban,299538.0,19.0,SIP,Mid-term
14603,14604.0,55.0,Married,Bachelor's,Salaried,117843.0,Metro,117843.0,10.0,SIP,Mid-term
14604,14605.0,68.0,Married,Bachelor's,Retired,51212.0,Rural,51212.0,7.0,FD,Long-term
14605,14606.0,53.0,Married,High School,Salaried,82850.0,SemiUrban,82850.0,4.0,SIP,Mid-term
14606,14607.0,30.0,Married,Bachelor's,Salaried,122207.0,Rural,122207.0,9.0,FD,Long-term
14607,14608.0,61.0,Married,High School,Retired,20885.0,Metro,20885.0,6.0,SIP,Mid-term
14608,14609.0,70.0,Married,Bachelor's,Retired,42735.0,Metro,42735.0,6.0,Loan,Mid-term
14609,14610.0,46.0,Married,Bachelor's,Salaried,158298.0,SemiUrban,158298.0,13.0,FD,Long-term
14610,14611.0,51.0,Married,Bachelor's,Business,101848.0,Rural,101848.0,11.0,SIP,Mid-term
14611,14612.0,69.0,Married,Bachelor's,Retired,33370.0,SemiUrban,33370.0,4.0,SIP,Mid-term
14612,14613.0,27.0,Married,Master's,Salaried,45024.0,Metro,45024.0,2.0,Loan,Short-term
14613,14614.0,27.0,Single,Bachelor's,Salaried,82002.0,Metro,82002.0,8.0,Loan,Short-term
14614,14615.0,40.0,Married,Master's,Salaried,182933.0,Metro,182933.0,13.0,Loan,Mid-term
14615,14616.0,44.0,Single,Bachelor's,Salaried,278296.0,Metro,278296.0,12.0,FD,Long-term
14616,14617.0,56.0,Married,High School,Others,119219.0,SemiUrban,119219.0,8.0,FD,Long-term
14617,14618.0,22.0,Married,Master's,Student,5792.0,SemiUrban,5792.0,7.0,FD,Long-term
14618,14619.0,44.0,Married,High School,Homemaker,21571.0,Metro,21571.0,12.0,FD,Long-term
14619,14620.0,74.0,Married,High School,Retired,51227.0,Metro,51227.0,7.0,FD,Long-term
14620,14621.0,47.0,Married,Master's,Business,175945.0,Rural,175945.0,9.0,SIP,Mid-term
14621,14622.0,28.0,Married,Master's,Salaried,77402.0,Rural,77402.0,15.0,FD,Long-term
14622,14623.0,62.0,Married,Bachelor's,Retired,50614.0,SemiUrban,50614.0,5.0,FD,Long-term
14623,14624.0,30.0,Married,Bachelor's,Salaried,90093.0,SemiUrban,90093.0,8.0,FD,Long-term
14624,14625.0,47.0,Married,High School,Others,217946.0,Metro,217946.0,10.0,FD,Long-term
14625,14626.0,46.0,Married,Master's,Salaried,160065.0,Metro,160065.0,12.0,FD,Long-term
14626,14627.0,57.0,Married,High School,Salaried,128961.0,SemiUrban,128961.0,6.0,SIP,Mid-term
14627,14628.0,35.0,Married,Bachelor's,Salaried,273481.0,Rural,273481.0,19.0,FD,Long-term
14628,14629.0,54.0,Married,Bachelor's,Others,83516.0,Rural,83516.0,5.0,Credit Card,Long-term
14629,14630.0,36.0,Married,Bachelor's,Homemaker,34493.0,SemiUrban,34493.0,9.0,FD,Long-term
14630,14631.0,69.0,Married,Bachelor's,Retired,36351.0,Rural,36351.0,2.0,FD,Long-term
14631,14632.0,73.0,Married,Bachelor's,Retired,54629.0,Metro,54629.0,6.0,FD,Long-term
14632,14633.0,32.0,Married,Bachelor's,Business,215095.0,SemiUrban,215095.0,12.0,FD,Long-term
14633,14634.0,46.0,Married,Master's,Others,172263.0,SemiUrban,172263.0,15.0,FD,Long-term
14634,14635.0,44.0,Married,Bachelor's,Salaried,214180.0,Rural,214180.0,18.0,FD,Long-term
14635,14636.0,41.0,Married,Bachelor's,Salaried,277976.0,SemiUrban,277976.0,15.0,SIP,Mid-term
14636,14637.0,32.0,Single,Bachelor's,Salaried,92464.0,Metro,92464.0,6.0,FD,Long-term
14637,14638.0,59.0,Married,Bachelor's,Homemaker,33087.0,SemiUrban,33087.0,2.0,SIP,Mid-term
14638,14639.0,62.0,Married,High School,Retired,59883.0,Metro,59883.0,7.0,FD,Long-term
14639,14640.0,65.0,Married,Bachelor's,Retired,30979.0,Rural,30979.0,6.0,SIP,Mid-term
14640,14641.0,52.0,Married,High School,Salaried,49062.0,Metro,49062.0,3.0,Credit Card,Mid-term
14641,14642.0,61.0,Married,Bachelor's,Retired,44104.0,Rural,44104.0,5.0,Loan,Mid-term
14642,14643.0,21.0,Single,Bachelor's,Student,8789.0,Rural,8789.0,14.0,Credit Card,Short-term
14643,14644.0,73.0,Married,High School,Retired,58073.0,SemiUrban,58073.0,4.0,FD,Long-term
14644,14645.0,27.0,Single,Bachelor's,Others,88921.0,Rural,88921.0,9.0,Loan,Short-term
14645,14646.0,71.0,Married,High School,Retired,46685.0,Metro,46685.0,4.0,FD,Long-term
14646,14647.0,50.0,Married,Bachelor's,Business,103944.0,SemiUrban,103944.0,9.0,SIP,Long-term
14647,14648.0,58.0,Married,Bachelor's,Salaried,76745.0,Metro,76745.0,6.0,FD,Long-term
14648,14649.0,70.0,Married,High School,Retired,54667.0,Metro,54667.0,4.0,FD,Long-term
14649,14650.0,48.0,Married,Master's,Business,218878.0,Rural,218878.0,18.0,Credit Card,Long-term
14650,14651.0,42.0,Married,Master's,Salaried,193395.0,Rural,193395.0,10.0,FD,Long-term
14651,14652.0,56.0,Married,High School,Homemaker,15333.0,SemiUrban,15333.0,2.0,FD,Long-term
14652,14653.0,32.0,Single,Bachelor's,Salaried,149715.0,Metro,149715.0,15.0,Loan,Mid-term
14653,14654.0,65.0,Married,High School,Retired,47062.0,Rural,47062.0,6.0,FD,Long-term
14654,14655.0,22.0,Single,Bachelor's,Student,4037.0,Metro,4037.0,4.0,Credit Card,Short-term
14655,14656.0,54.0,Married,High School,Salaried,140750.0,Rural,140750.0,8.0,FD,Long-term
14656,14657.0,61.0,Married,High School,Retired,45916.0,Metro,45916.0,3.0,FD,Long-term
14657,14658.0,41.0,Married,Master's,Salaried,234039.0,Metro,234039.0,10.0,FD,Long-term
14658,14659.0,24.0,Single,Master's,Salaried,95453.0,SemiUrban,95453.0,15.0,SIP,Mid-term
14659,14660.0,63.0,Married,Bachelor's,Retired,45451.0,Metro,45451.0,5.0,FD,Long-term
14660,14661.0,38.0,Married,PhD,Salaried,144590.0,Rural,144590.0,16.0,FD,Long-term
14661,14662.0,43.0,Married,Master's,Others,114220.0,SemiUrban,114220.0,14.0,SIP,Long-term
14662,14663.0,74.0,Married,High School,Retired,40001.0,SemiUrban,40001.0,4.0,FD,Long-term
14663,14664.0,35.0,Married,Master's,Salaried,221082.0,SemiUrban,221082.0,14.0,Loan,Short-term
14664,14665.0,34.0,Married,Bachelor's,Business,160613.0,SemiUrban,160613.0,14.0,Loan,Short-term
14665,14666.0,56.0,Married,Bachelor's,Salaried,75393.0,SemiUrban,75393.0,8.0,SIP,Mid-term
14666,14667.0,65.0,Married,Bachelor's,Retired,20454.0,Rural,20454.0,4.0,SIP,Mid-term
14667,14668.0,37.0,Married,Master's,Business,139895.0,SemiUrban,139895.0,8.0,SIP,Short-term
14668,14669.0,58.0,Married,Bachelor's,Salaried,53941.0,Metro,53941.0,4.0,FD,Long-term
14669,14670.0,26.0,Single,Master's,Salaried,98187.0,SemiUrban,98187.0,14.0,FD,Long-term
14670,14671.0,30.0,Single,Bachelor's,Others,238342.0,SemiUrban,238342.0,10.0,SIP,Mid-term
14671,14672.0,44.0,Married,Bachelor's,Salaried,248878.0,Rural,248878.0,12.0,FD,Long-term
14672,14673.0,49.0,Married,PhD,Salaried,150308.0,Metro,150308.0,8.0,SIP,Long-term
14673,14674.0,73.0,Married,High School,Retired,28050.0,Metro,28050.0,2.0,SIP,Mid-term
14674,14675.0,44.0,Single,Bachelor's,Self-Employed,200300.0,Metro,200300.0,17.0,Loan,Mid-term
14675,14676.0,18.0,Single,Bachelor's,Student,1621.0,SemiUrban,1621.0,6.0,Loan,Mid-term
14676,14677.0,28.0,Married,Master's,Salaried,98200.0,Rural,98200.0,5.0,Loan,Long-term
14677,14678.0,61.0,Married,High School,Retired,53897.0,Rural,53897.0,6.0,FD,Long-term
14678,14679.0,21.0,Single,Bachelor's,Student,8517.0,SemiUrban,8517.0,2.0,Credit Card,Long-term
14679,14680.0,63.0,Married,Bachelor's,Retired,26667.0,Metro,26667.0,3.0,SIP,Mid-term
14680,14681.0,48.0,Married,Master's,Salaried,134824.0,Rural,134824.0,16.0,FD,Long-term
14681,14682.0,45.0,Married,Master's,Salaried,131484.0,SemiUrban,131484.0,9.0,FD,Long-term
14682,14683.0,54.0,Married,High School,Others,71694.0,Rural,71694.0,7.0,FD,Long-term
14683,14684.0,65.0,Married,High School,Retired,26609.0,SemiUrban,26609.0,6.0,FD,Long-term
14684,14685.0,43.0,Single,Bachelor's,Business,121947.0,SemiUrban,121947.0,10.0,SIP,Mid-term
14685,14686.0,45.0,Married,Master's,Salaried,156865.0,Rural,156865.0,14.0,FD,Long-term
14686,14687.0,41.0,Single,Master's,Homemaker,16677.0,Rural,16677.0,10.0,SIP,Long-term
14687,14688.0,65.0,Married,Bachelor's,Retired,37360.0,Metro,37360.0,5.0,FD,Long-term
14688,14689.0,53.0,Married,Bachelor's,Salaried,89481.0,Metro,89481.0,8.0,FD,Long-term
14689,14690.0,26.0,Single,Master's,Salaried,84050.0,Rural,84050.0,12.0,FD,Long-term
14690,14691.0,61.0,Married,High School,Retired,47586.0,Metro,47586.0,7.0,SIP,Mid-term
14691,14692.0,67.0,Married,Bachelor's,Retired,49567.0,SemiUrban,49567.0,5.0,FD,Long-term
14692,14693.0,18.0,Single,Bachelor's,Student,3097.0,SemiUrban,3097.0,12.0,FD,Long-term
14693,14694.0,57.0,Married,High School,Salaried,139858.0,Metro,139858.0,9.0,SIP,Mid-term
14694,14695.0,33.0,Married,Bachelor's,Salaried,178969.0,Rural,178969.0,14.0,FD,Long-term
14695,14696.0,72.0,Married,High School,Retired,31363.0,SemiUrban,31363.0,3.0,FD,Long-term
14696,14697.0,40.0,Married,Master's,Salaried,249706.0,Metro,249706.0,12.0,FD,Long-term
14697,14698.0,36.0,Married,Master's,Business,266140.0,Metro,266140.0,19.0,Loan,Mid-term
14698,14699.0,41.0,Married,Bachelor's,Homemaker,12961.0,Rural,12961.0,10.0,FD,Long-term
14699,14700.0,67.0,Married,High School,Retired,34736.0,Metro,34736.0,6.0,FD,Long-term
14700,14701.0,42.0,Married,Master's,Others,267948.0,SemiUrban,267948.0,11.0,FD,Long-term
14701,14702.0,38.0,Married,Bachelor's,Salaried,295482.0,Metro,295482.0,15.0,Loan,Mid-term
14702,14703.0,45.0,Married,Master's,Salaried,243443.0,Rural,243443.0,10.0,FD,Long-term
14703,14704.0,73.0,Married,Bachelor's,Retired,45430.0,Rural,45430.0,7.0,Credit Card,Mid-term
14704,14705.0,30.0,Single,Master's,Salaried,259967.0,Metro,259967.0,14.0,FD,Long-term
14705,14706.0,54.0,Married,Bachelor's,Self-Employed,83951.0,Metro,83951.0,10.0,FD,Long-term
14706,14707.0,52.0,Married,Bachelor's,Salaried,45748.0,Rural,45748.0,2.0,SIP,Mid-term
14707,14708.0,66.0,Married,High School,Retired,32819.0,SemiUrban,32819.0,4.0,Credit Card,Mid-term
14708,14709.0,68.0,Married,Bachelor's,Retired,59958.0,Rural,59958.0,2.0,Credit Card,Mid-term
14709,14710.0,34.0,Single,Master's,Salaried,135188.0,Metro,135188.0,10.0,Credit Card,Short-term
14710,14711.0,52.0,Married,Bachelor's,Others,139948.0,Metro,139948.0,11.0,Credit Card,Long-term
14711,14712.0,20.0,Single,Bachelor's,Student,5280.0,Metro,5280.0,5.0,FD,Long-term
14712,14713.0,60.0,Married,High School,Retired,57135.0,SemiUrban,57135.0,7.0,Loan,Mid-term
14713,14714.0,56.0,Married,Bachelor's,Business,145159.0,Rural,145159.0,9.0,FD,Long-term
14714,14715.0,63.0,Married,Bachelor's,Retired,22503.0,SemiUrban,22503.0,4.0,FD,Long-term
14715,14716.0,67.0,Married,Bachelor's,Retired,21709.0,Metro,21709.0,5.0,SIP,Mid-term
14716,14717.0,67.0,Married,Bachelor's,Retired,33457.0,Rural,33457.0,5.0,FD,Long-term
14717,14718.0,31.0,Married,Master's,Business,186354.0,Metro,186354.0,14.0,FD,Long-term
14718,14719.0,49.0,Married,Master's,Others,80489.0,SemiUrban,80489.0,14.0,SIP,Mid-term
14719,14720.0,30.0,Married,Master's,Salaried,185584.0,Rural,185584.0,9.0,Credit Card,Short-term
14720,14721.0,46.0,Married,Bachelor's,Homemaker,11427.0,SemiUrban,11427.0,9.0,Loan,Long-term
14721,14722.0,64.0,Married,High School,Retired,36043.0,Rural,36043.0,3.0,Credit Card,Mid-term
14722,14723.0,65.0,Married,Bachelor's,Retired,41009.0,Rural,41009.0,5.0,Loan,Mid-term
14723,14724.0,39.0,Married,Bachelor's,Business,181477.0,Metro,181477.0,14.0,SIP,Mid-term
14724,14725.0,32.0,Single,Bachelor's,Salaried,258899.0,Metro,258899.0,12.0,Loan,Short-term
14725,14726.0,46.0,Single,High School,Homemaker,33586.0,Metro,33586.0,12.0,FD,Long-term
14726,14727.0,26.0,Single,Master's,Salaried,92991.0,Rural,92991.0,6.0,FD,Long-term
14727,14728.0,65.0,Married,High School,Retired,41381.0,Rural,41381.0,2.0,FD,Long-term
14728,14729.0,73.0,Married,Bachelor's,Retired,31607.0,Rural,31607.0,7.0,SIP,Mid-term
14729,14730.0,38.0,Married,Master's,Salaried,80539.0,Metro,80539.0,9.0,SIP,Mid-term
14730,14731.0,64.0,Married,High School,Retired,29733.0,Rural,29733.0,7.0,FD,Long-term
14731,14732.0,24.0,Married,Master's,Salaried,83343.0,SemiUrban,83343.0,8.0,FD,Long-term
14732,14733.0,36.0,Married,Bachelor's,Salaried,147410.0,SemiUrban,147410.0,8.0,Credit Card,Short-term
14733,14734.0,55.0,Married,High School,Salaried,66522.0,Metro,66522.0,7.0,FD,Long-term
14734,14735.0,34.0,Married,Master's,Others,231673.0,Rural,231673.0,12.0,Credit Card,Short-term
14735,14736.0,50.0,Married,High School,Salaried,65796.0,Rural,65796.0,4.0,Loan,Long-term
14736,14737.0,57.0,Married,High School,Self-Employed,74139.0,Rural,74139.0,5.0,FD,Long-term
14737,14738.0,51.0,Married,Bachelor's,Salaried,45161.0,Rural,45161.0,2.0,FD,Long-term
14738,14739.0,50.0,Married,Bachelor's,Salaried,40519.0,SemiUrban,40519.0,2.0,FD,Long-term
14739,14740.0,39.0,Married,Master's,Business,99767.0,Metro,99767.0,11.0,FD,Long-term
14740,14741.0,37.0,Single,Master's,Business,217275.0,Metro,217275.0,15.0,Credit Card,Mid-term
14741,14742.0,70.0,Married,High School,Retired,24458.0,SemiUrban,24458.0,6.0,FD,Long-term
14742,14743.0,68.0,Married,Bachelor's,Retired,36591.0,SemiUrban,36591.0,6.0,FD,Long-term
14743,14744.0,42.0,Married,Bachelor's,Self-Employed,132903.0,SemiUrban,132903.0,12.0,FD,Long-term
14744,14745.0,68.0,Married,Bachelor's,Retired,39820.0,Metro,39820.0,7.0,SIP,Mid-term
14745,14746.0,37.0,Married,Bachelor's,Business,231766.0,Metro,231766.0,12.0,SIP,Mid-term
14746,14747.0,36.0,Single,PhD,Salaried,158178.0,Metro,158178.0,8.0,SIP,Short-term
14747,14748.0,63.0,Married,High School,Retired,30192.0,Rural,30192.0,2.0,FD,Long-term
14748,14749.0,60.0,Married,High School,Retired,42196.0,Rural,42196.0,5.0,SIP,Mid-term
14749,14750.0,39.0,Married,Master's,Homemaker,48042.0,SemiUrban,48042.0,6.0,FD,Long-term
14750,14751.0,59.0,Married,High School,Salaried,44416.0,SemiUrban,44416.0,5.0,FD,Long-term
14751,14752.0,46.0,Married,Master's,Salaried,163907.0,Metro,163907.0,11.0,Loan,Mid-term
14752,14753.0,22.0,Single,Bachelor's,Student,9262.0,Rural,9262.0,11.0,FD,Long-term
14753,14754.0,21.0,Single,Bachelor's,Student,8278.0,Metro,8278.0,6.0,FD,Long-term
14754,14755.0,55.0,Married,Bachelor's,Homemaker,7414.0,Rural,7414.0,3.0,FD,Long-term
14755,14756.0,44.0,Married,Bachelor's,Salaried,83203.0,SemiUrban,83203.0,9.0,FD,Long-term
14756,14757.0,49.0,Married,Master's,Salaried,244387.0,Metro,244387.0,12.0,Loan,Long-term
14757,14758.0,24.0,Single,Master's,Homemaker,1871.0,Metro,1871.0,7.0,Loan,Mid-term
14758,14759.0,25.0,Single,Bachelor's,Homemaker,12169.0,Metro,12169.0,3.0,FD,Long-term
14759,14760.0,28.0,Married,Master's,Others,65098.0,Rural,65098.0,7.0,FD,Long-term
14760,14761.0,42.0,Married,Bachelor's,Salaried,269533.0,Rural,269533.0,19.0,FD,Long-term
14761,14762.0,49.0,Single,Bachelor's,Salaried,240287.0,SemiUrban,240287.0,12.0,Credit Card,Long-term
14762,14763.0,71.0,Married,Bachelor's,Retired,21614.0,Rural,21614.0,3.0,Credit Card,Mid-term
14763,14764.0,45.0,Married,Master's,Salaried,285211.0,Rural,285211.0,19.0,FD,Long-term
14764,14765.0,24.0,Single,Bachelor's,Salaried,30255.0,SemiUrban,30255.0,14.0,Loan,Long-term
14765,14766.0,62.0,Married,Bachelor's,Retired,22461.0,Rural,22461.0,3.0,Loan,Mid-term
14766,14767.0,32.0,Married,Master's,Self-Employed,159168.0,Metro,159168.0,15.0,SIP,Mid-term
14767,14768.0,18.0,Single,Bachelor's,Student,6400.0,Rural,6400.0,14.0,SIP,Mid-term
14768,14769.0,39.0,Married,Bachelor's,Salaried,179429.0,SemiUrban,179429.0,11.0,FD,Long-term
14769,14770.0,48.0,Married,PhD,Salaried,148238.0,Metro,148238.0,9.0,FD,Long-term
14770,14771.0,54.0,Married,High School,Others,,SemiUrban,101681.0,10.0,FD,Long-term
